entity_id,fecha,KPI03_pico_kw,KPI03_hora_pico,KPI05_CO2_tCO2e,KPI08_LF,KPI09_f4_pct,KPI10_desbalance_pct,KPI11_fp,KPI12_thd_v_pct
SmartMeter_SM_B12_DERE,2026-02-22,7262.988,10.0,0.0077788789855,0.47526162457480897,25.553521930412604,0.14580110682567532,0.49479368961352654,2.5365183212560387
SmartMeter_SM_B12_DERE,2026-02-23,17973.2,16.0,0.020676075152267437,0.5005091573843278,11.656311840390247,0.34068288159975973,0.7290437500000001,1.7094269444444443
SmartMeter_SM_B12_DERE,2026-02-24,16655.088,14.0,0.021504676138080228,0.5609146915711951,13.12313968961564,0.2875647679242391,0.7353194444444444,1.788364027777778
SmartMeter_SM_B12_DERE,2026-02-25,16234.223999999998,10.0,0.02114492207531279,0.5676093111311565,12.881439407081926,0.31568016449455133,0.7505583333333333,1.8048908333333333
SmartMeter_SM_B12_DERE,2026-02-26,19118.6375,16.0,0.024273810462720636,0.5527255843065874,12.335168565526132,0.31684879728116644,0.7754666666666666,1.7133233333333333
SmartMeter_SM_B12_DERE,2026-02-27,17397.416,18.0,0.023831824913334295,0.5974504653290019,13.239883028244549,0.32709229246817545,0.7718527777777778,1.7319331944444443
SmartMeter_SM_B12_DERE,2026-02-28,16911.908,9.0,0.018733477607854876,0.48437544927680665,14.680657677361546,0.31180335445428686,0.7010044987922704,1.624559519927536
SmartMeter_SM_B12_DERE,2026-03-01,5104.544,19.0,0.007120981494080232,0.6245303272382846,27.056116632255968,0.3167185257533623,0.4800729166666667,1.289834375
SmartMeter_SM_B12_DERE,2026-03-02,17146.244,12.0,0.021718354164069465,0.5502713268171853,12.023669448511328,0.31452422237889627,0.7386940385702191,1.5672262555797172
SmartMeter_SM_B12_DERE,2026-03-03,18490.052136752136,8.0,0.023390437636524864,0.5493460081569158,11.59278208836471,0.30827134723144106,0.7596381624102367,1.9078864324946858
SmartMeter_SM_B12_DERE,2026-03-04,17651.102542372882,8.0,0.02319138951437499,0.5714506114256933,11.724087917060352,0.3003961487425322,0.7604225344541895,1.9476818114023144
SmartMeter_SM_B12_DERE,2026-03-05,18032.554237288132,14.0,0.024254005822677106,0.5856974999377869,13.053394593697886,0.3035019710367688,0.7765428929050943,2.15277999016986
SmartMeter_SM_B12_DERE,2026-03-06,17616.8093220339,16.0,0.024349293523008513,0.6029364342821907,12.262138270910409,0.32219877403046543,0.775939388817927,2.0472030446753173
SmartMeter_SM_B12_DERE,2026-03-07,18641.99743589744,9.0,0.020253929935246776,0.4737528142595747,15.486968331113449,0.30244832189639975,0.7219196304721409,1.7328489698520315
SmartMeter_SM_B12_DERE,2026-03-08,5635.8689075630255,19.0,0.00682159721250217,0.5399782221275068,25.776963612997022,0.32670888904157835,0.45543678745011557,1.4878650701983984
SmartMeter_SM_B12_DERE,2026-03-09,15872.508403361344,9.0,0.02051918951424849,0.5629584253230356,11.955612411720955,0.31900146445601874,0.7197832853925892,1.9142731129584813
SmartMeter_SM_B12_DERE,2026-03-10,16862.99243697479,10.0,0.023818487757834107,0.6144440557512296,12.11987710703879,0.3036518516741798,0.7621557438491927,2.0988241012146807
SmartMeter_SM_B12_DERE,2026-03-11,17376.404201680674,10.0,0.02220270558472036,0.5560522785285866,12.915814602716802,0.307889380127285,0.7530691380696366,2.038774544726477
SmartMeter_SM_B12_DERE,2026-03-12,17766.808403361345,14.0,0.017959578641254248,0.6094522485474075,14.562519930268767,0.30596106210885454,0.7738713411189202,2.082081617547484
SmartMeter_SM_B15_BIBL,2026-02-10,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-11,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-12,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-13,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-14,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-15,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-16,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-17,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-18,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-19,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-20,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-21,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-22,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-23,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-24,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-25,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-26,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-27,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-28,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-03-01,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-03-02,59905.3294117647,15.0,0.022409084208685003,0.5382770994741621,3.7147179825241268,0.325042602187893,0.9843086844257226,1.6353609343342357
SmartMeter_SM_B15_BIBL,2026-03-03,62546.01271186441,14.0,0.08203742783796066,0.5684309510642604,10.339583597473002,0.34954821022755606,0.9854233287448952,1.8826001543889992
SmartMeter_SM_B15_BIBL,2026-03-04,62323.05084745763,15.0,0.08340102344584148,0.5800679937333191,10.852500544673415,0.3407167022864599,0.9867589697037976,1.9495049256064572
SmartMeter_SM_B15_BIBL,2026-03-05,58657.35169491525,15.0,0.07844510351535203,0.5801216015677448,11.231391144823807,0.3282729447666313,0.9869857861722479,2.1029304119786016
SmartMeter_SM_B15_BIBL,2026-03-06,59129.02521008404,10.0,0.08262923774820104,0.6064997879965585,11.517361175553436,0.33312677882089686,0.98744500551653,1.9746293616549506
SmartMeter_SM_B15_BIBL,2026-03-07,43977.57983193277,10.0,0.04321232910757217,0.43031425671353407,17.971164899824092,0.35516787259615984,0.9852885824686167,1.592765448763343
SmartMeter_SM_B15_BIBL,2026-03-08,12885.474789915968,3.0,0.019183819721402783,0.666393410025643,33.47544279442169,0.4060548097686967,0.9833540239341555,1.371061844578895
SmartMeter_SM_B15_BIBL,2026-03-09,55975.18907563025,14.0,0.0755957267786165,0.5859569333302459,11.745439751898951,0.31163910347426677,0.9873774680553161,1.8275919546186004
SmartMeter_SM_B15_BIBL,2026-03-10,60673.104237288135,17.0,0.07973827737871292,0.5702246466770401,10.731123744490395,0.31824472731474845,0.9865610256777076,2.0324338222018636
SmartMeter_SM_B15_BIBL,2026-03-11,60231.472881355934,15.0,0.08185614443404872,0.5894561332488307,11.051776547263016,0.32660156087849496,0.9872812730250417,2.007310820659911
SmartMeter_SM_B15_BIBL,2026-03-12,62686.61367521367,16.0,0.06769900272189915,0.6560936285863271,12.342565073720573,0.28984361775019957,0.9890813670100808,2.125502748843503
SmartMeter_SM_B17_POLI,2026-02-10,14156.008,18.0,0.01506903189805665,0.46610647283706913,18.351163619608307,0.46890500617744957,0.9239631944444445,1.8563082638888888
SmartMeter_SM_B17_POLI,2026-02-11,14288.464,18.0,0.01652321319440007,0.509097848776623,16.66473294705898,0.5001341058694054,0.9229173611111111,1.785401388888889
SmartMeter_SM_B17_POLI,2026-02-12,15704.364,18.0,0.017087081001916606,0.47625389129275003,16.302483092406067,0.4680956584811089,0.9231638888888889,1.8622440277777776
SmartMeter_SM_B17_POLI,2026-02-13,16717.584,17.0,0.02434422855257002,0.6397998292629419,14.637150447405828,0.5018423552388409,0.9234347222222222,1.8986607638888888
SmartMeter_SM_B17_POLI,2026-02-14,15193.223999999998,10.0,0.02057642004133005,0.6034673943207256,16.731210814004875,0.4688014901441235,0.928282175925926,1.6391429861111113
SmartMeter_SM_B17_POLI,2026-02-15,6675.268,2.0,0.013952867619883357,0.9371530601218309,30.7580143488751,0.4233972762038309,0.862929861111111,1.1277848611111112
SmartMeter_SM_B17_POLI,2026-02-16,14911.804166666669,18.0,0.01798857031755665,0.5316154255684278,27.46556340085986,0.4666267251275778,0.9348083333333334,1.7031202083333332
